cnpj;optante_simples;optante_simei
46787070000132;TRUE;FALSE
46789813000103;TRUE;TRUE
46803245000158;TRUE;FALSE
46806177000180;TRUE;TRUE
46813217000111;TRUE;FALSE
46818730000103;TRUE;TRUE
46828888000156;TRUE;TRUE
46845714000100;TRUE;TRUE
46849841000179;TRUE;TRUE
46886859000140;FALSE;FALSE
46892180000164;TRUE;TRUE
46897578000193;TRUE;TRUE
46916296000196;TRUE;TRUE
46920332000195;TRUE;TRUE
46939982000182;TRUE;FALSE
46950688000171;TRUE;TRUE
46964050000190;TRUE;FALSE
46973452000150;;
46985282000124;TRUE;TRUE
46997674000103;TRUE;FALSE
47006775000138;TRUE;TRUE
47017472000110;TRUE;TRUE
47024960000155;TRUE;TRUE
47026986000132;TRUE;TRUE
47032531000120;TRUE;TRUE
47073768000159;TRUE;FALSE
47075159000139;TRUE;TRUE
47126298000144;TRUE;TRUE
47185981000152;TRUE;FALSE
47193634000171;TRUE;FALSE
47199089000120;TRUE;TRUE
47217065000157;;
47219707000157;TRUE;TRUE
47228708000168;;
47239263000111;TRUE;FALSE
47250896000120;;
47259964000112;TRUE;TRUE
47268434000130;TRUE;TRUE
47280851000107;TRUE;TRUE
47304190000102;TRUE;TRUE
47322751000198;TRUE;TRUE
47335949000106;TRUE;TRUE
47351514000155;TRUE;TRUE
47353011000119;TRUE;TRUE
47372379000124;TRUE;TRUE
47378938000103;TRUE;TRUE
47383398000156;TRUE;TRUE
47411959000183;TRUE;TRUE
47435703000106;TRUE;TRUE
47457960000149;TRUE;FALSE
47472817000126;TRUE;TRUE
47474066000187;TRUE;TRUE
47607573000141;TRUE;TRUE
47627731000125;TRUE;TRUE
47630325000111;TRUE;TRUE
47651148000150;TRUE;TRUE
47669743000112;;
47685348000123;TRUE;FALSE
47702974000180;TRUE;TRUE
47705796000141;TRUE;TRUE
47720650000175;TRUE;TRUE
47733299000157;TRUE;TRUE
47753949000126;TRUE;TRUE
47775227000172;TRUE;TRUE
47780950000140;TRUE;TRUE
47811892000174;TRUE;TRUE
47843121000169;TRUE;TRUE
47857509000119;TRUE;TRUE
47876885000150;TRUE;TRUE
47888529000157;;
47920313000121;;
47949816000120;;
47954984000103;;
47993672000109;;
48023794000135;;
48024001000100;;
48030477000146;;
48042672000196;;
48077480000115;;
48091639000156;;
48139645000136;;
48157355000115;;
48170727000143;;
48214327000192;;
48227667000158;;
48254336000107;;
48281535000104;;
48298314000149;;
48302161000166;;
48329563000154;;
48342122000192;;
48342737000119;TRUE;FALSE
48358604000130;;
48364352000152;;
48382557000160;;
49810070000102;TRUE;FALSE
52369709000162;TRUE;FALSE
54239561000177;FALSE;FALSE
56074768000164;TRUE;FALSE
56643018000166;FALSE;FALSE
57490534000160;TRUE;FALSE
57712184000130;FALSE;FALSE
57715195000173;FALSE;FALSE
58137340002001;FALSE;FALSE
59334979000349;;
60746948000112;FALSE;FALSE
60746948169885;FALSE;FALSE
60894730000105;FALSE;FALSE
60941796000451;FALSE;FALSE
61082004000150;FALSE;FALSE
61486650000183;FALSE;FALSE
61526398031906;FALSE;FALSE
63489157000142;TRUE;FALSE
67410209000102;FALSE;FALSE
67758532000163;FALSE;FALSE
68143023000199;FALSE;FALSE
68640861000178;TRUE;FALSE
68853118000104;TRUE;FALSE
72873532000144;TRUE;FALSE
73003287000268;FALSE;FALSE
74046731000376;;
74123126000190;FALSE;FALSE
74574831000103;TRUE;TRUE
74661349000100;FALSE;FALSE
76597152000185;FALSE;FALSE
78189040000110;TRUE;FALSE
78588415001944;FALSE;FALSE
79342069005970;FALSE;FALSE
80629140000162;FALSE;FALSE
81173635000192;TRUE;FALSE
81261976000110;TRUE;FALSE
82901000000127;FALSE;FALSE
83878892000155;FALSE;FALSE
85326692000115;TRUE;FALSE
85332146000197;TRUE;FALSE
87456562000122;FALSE;FALSE
88067780000138;FALSE;FALSE
88071212000100;FALSE;FALSE
88212113002307;FALSE;FALSE
88586565000143;TRUE;FALSE
88611835000129;FALSE;FALSE
89086144000116;FALSE;FALSE
90115551000193;TRUE;FALSE
90441460000148;FALSE;FALSE
92027325000186;FALSE;FALSE
92702067000196;FALSE;FALSE
92727932000744;FALSE;FALSE
92749225000163;FALSE;FALSE
94768835000130;TRUE;FALSE
95602348000165;FALSE;FALSE
97537903000148;TRUE;FALSE
208012621;FALSE;FALSE
127993000167;FALSE;FALSE
217289000103;FALSE;FALSE
230225000134;TRUE;FALSE
238905000102;TRUE;FALSE
416968000101;FALSE;FALSE
656484000121;TRUE;FALSE
734543000485;FALSE;FALSE
754836000181;FALSE;FALSE
826607000125;FALSE;FALSE
844150000181;TRUE;FALSE
931718000100;FALSE;FALSE
1039012000192;TRUE;FALSE
1060100000176;TRUE;TRUE
1092686000401;FALSE;FALSE
1183116000176;FALSE;FALSE
1206941002788;FALSE;FALSE
1209459000162;TRUE;FALSE
1345202000138;FALSE;FALSE
1417222000177;FALSE;FALSE
1475924000107;TRUE;FALSE
1547481000112;FALSE;FALSE
1928043000102;TRUE;FALSE
1946013000110;FALSE;FALSE
2023490000177;FALSE;FALSE
2093125000139;TRUE;FALSE
2157176000268;FALSE;FALSE
2323453000184;FALSE;FALSE
2351144000118;FALSE;FALSE
2365069000144;FALSE;FALSE
2405951000176;TRUE;FALSE
2421421000111;FALSE;FALSE
2545360000285;TRUE;FALSE
2558157000162;FALSE;FALSE
2635522000195;FALSE;FALSE
2649725000130;TRUE;TRUE
2656196001921;FALSE;FALSE
2658560000163;TRUE;FALSE
2689510000143;TRUE;FALSE
2702824000210;FALSE;FALSE
2847681001206;FALSE;FALSE
3113827000108;FALSE;FALSE
3220438000173;FALSE;FALSE
3228281000122;FALSE;FALSE
3378899000179;TRUE;FALSE
3596534000200;FALSE;FALSE
3603270000185;TRUE;FALSE
3608241000106;TRUE;FALSE
3688666000172;TRUE;FALSE
3704338000112;FALSE;FALSE
3761409000119;TRUE;FALSE
3762947000128;FALSE;FALSE
3814438000100;TRUE;FALSE
3842898000133;FALSE;FALSE
3865570000132;TRUE;FALSE
3931322000142;TRUE;FALSE
3996096000188;TRUE;FALSE
4019367000108;FALSE;FALSE
4034297000167;FALSE;FALSE
4098240000121;TRUE;FALSE
4195220000179;TRUE;FALSE
4219777000283;FALSE;FALSE
4241320000194;FALSE;FALSE
4395456000159;TRUE;FALSE
4413313000122;TRUE;FALSE
4436079000159;TRUE;FALSE
4459956000107;FALSE;FALSE
4529120000131;FALSE;FALSE
4665133000138;FALSE;FALSE
4742028000155;TRUE;FALSE
4821041000108;FALSE;FALSE
4831608000380;FALSE;FALSE
4957602000192;TRUE;FALSE
5236595000100;FALSE;FALSE
5242015000180;FALSE;FALSE
5254957007271;FALSE;FALSE
5314137000134;FALSE;FALSE
5331509000130;FALSE;FALSE
5448446000105;TRUE;FALSE
5586517000128;FALSE;FALSE
5610271000182;TRUE;FALSE
5655187000347;;
5677031000103;FALSE;FALSE
5729328000167;TRUE;FALSE
5884669000107;FALSE;FALSE
5906063000125;FALSE;FALSE
6112513000170;FALSE;FALSE
6155276000125;TRUE;FALSE
6218990000115;FALSE;FALSE
6292780000258;;
6338571000117;FALSE;FALSE
6373224000125;FALSE;FALSE
6555836000139;TRUE;FALSE
6696645000197;TRUE;FALSE
6867016000182;FALSE;FALSE
6935725000158;FALSE;FALSE
6965725000109;TRUE;FALSE
7063080000173;TRUE;FALSE
7088778000143;FALSE;FALSE
7110963000197;FALSE;FALSE
7139485000148;TRUE;FALSE
7153543000198;TRUE;FALSE
7206816000115;FALSE;FALSE
7263531000116;FALSE;FALSE
7328706000126;TRUE;FALSE
7341923000156;FALSE;FALSE
7387388000174;TRUE;FALSE
7424707000174;FALSE;FALSE
7437016000105;FALSE;FALSE
7447023000198;FALSE;FALSE
7456538000154;TRUE;FALSE
7497512000154;FALSE;FALSE
7508834000151;TRUE;FALSE
7594978000178;FALSE;FALSE
7605075001036;;
7611562000110;FALSE;FALSE
7615169000103;TRUE;FALSE
7631274000128;TRUE;TRUE
7689002000189;FALSE;FALSE
7749873000140;TRUE;FALSE
7816890000153;FALSE;FALSE
7820907000146;FALSE;FALSE
7852645000100;TRUE;FALSE
7926704003235;FALSE;FALSE
7952246000889;FALSE;FALSE
7957021000149;FALSE;FALSE
8001152000382;FALSE;FALSE
8037841000185;FALSE;FALSE
8045950000144;FALSE;FALSE
8065557000112;FALSE;FALSE
8076862000100;TRUE;FALSE
8078416000134;TRUE;FALSE
8156855000380;;
8193934000107;FALSE;FALSE
8215635000118;FALSE;FALSE
8238386001077;;
8251235000168;FALSE;FALSE
8254292000109;TRUE;FALSE
8359543000101;TRUE;FALSE
8364948000138;FALSE;FALSE
8372297000128;FALSE;FALSE
8390702000130;FALSE;FALSE
8390859000166;TRUE;FALSE
8394423000145;FALSE;FALSE
8483818000114;FALSE;FALSE
8486019000100;FALSE;FALSE
8524824000172;FALSE;FALSE
8545821000115;TRUE;FALSE
8561701002074;;
8565492000174;FALSE;FALSE
8581122000120;TRUE;FALSE
8610675000164;FALSE;FALSE
8667627000102;TRUE;FALSE
8731619000420;FALSE;FALSE
8753255000137;TRUE;FALSE
8777639000190;FALSE;FALSE
8801621000186;FALSE;FALSE
8804234000284;FALSE;FALSE
8841044000156;FALSE;FALSE
8880077000296;FALSE;FALSE
8890986000124;FALSE;FALSE
8895838000100;FALSE;FALSE
8951053000108;TRUE;FALSE
9031612000116;FALSE;FALSE
9039859000189;FALSE;FALSE
9047268000153;FALSE;FALSE
9089133000150;TRUE;FALSE
9142731000146;TRUE;FALSE
9269991000187;FALSE;FALSE
9321806000156;TRUE;TRUE
9346601000125;FALSE;FALSE
9551402000744;;
9631030000170;FALSE;FALSE
9651515000126;TRUE;TRUE
9654749000127;TRUE;FALSE
10215988000160;FALSE;FALSE
10281936000191;TRUE;FALSE
10285590018228;;
10294251000180;FALSE;FALSE
10336481000245;FALSE;FALSE
10356697000191;FALSE;FALSE
10410381000130;FALSE;FALSE
10441755000185;TRUE;FALSE
10454074000151;TRUE;FALSE
10493612000117;FALSE;FALSE
10509307000257;;
10566074000143;FALSE;FALSE
10574455000255;TRUE;FALSE
10904998000102;TRUE;FALSE
10928875000101;FALSE;FALSE
10936685000136;TRUE;FALSE
10967921000181;FALSE;FALSE
10978921000187;FALSE;FALSE
11103910000116;TRUE;FALSE
11109437000184;TRUE;FALSE
11140945000125;TRUE;FALSE
11188734000162;TRUE;FALSE
11234755000177;FALSE;FALSE
11263922000108;FALSE;FALSE
11354997000102;FALSE;FALSE
11428625000175;TRUE;FALSE
11461166000121;FALSE;FALSE
11467951000191;TRUE;TRUE
11500574000145;FALSE;FALSE
11504835000103;TRUE;FALSE
11643765000166;TRUE;FALSE
11689967000149;TRUE;FALSE
11712355000120;FALSE;FALSE
11721921000160;FALSE;FALSE
11850762000101;TRUE;TRUE
12012897000152;TRUE;FALSE
12146258000180;TRUE;FALSE
12181987000177;FALSE;FALSE
12274282000285;FALSE;FALSE
12401986000190;FALSE;FALSE
12429631000100;TRUE;TRUE
12432646000127;FALSE;FALSE
12486809000405;FALSE;FALSE
12509858000165;TRUE;FALSE
12533136000146;FALSE;FALSE
12589014000171;TRUE;FALSE
12592936000138;TRUE;TRUE
12602618000100;FALSE;FALSE
12635623000110;TRUE;TRUE
12707277000138;TRUE;TRUE
12792964000107;TRUE;FALSE
12886398000194;TRUE;TRUE
12890370000120;TRUE;FALSE
12916891000100;TRUE;TRUE
12923901000134;TRUE;TRUE
12933145000710;FALSE;FALSE
12939698000194;FALSE;FALSE
12964533000172;TRUE;FALSE
12980136000437;;
12983339000134;TRUE;FALSE
13037716000377;FALSE;FALSE
13079893000154;FALSE;FALSE
13105546000159;TRUE;TRUE
13107150000302;FALSE;FALSE
13250840000235;FALSE;FALSE
13260863000140;TRUE;FALSE
13270520000166;FALSE;FALSE
13345620001771;FALSE;FALSE
13419156000153;TRUE;FALSE
13432013000181;TRUE;TRUE
13553507000114;TRUE;FALSE
13569481000283;;
13574594000196;FALSE;FALSE
13639811000189;TRUE;FALSE
13646671000176;TRUE;TRUE
13652947000129;TRUE;FALSE
13776823000155;TRUE;FALSE
13777849000118;FALSE;FALSE
13839509000174;TRUE;TRUE
13867386000185;TRUE;FALSE
13876880000106;TRUE;FALSE
13908111000142;TRUE;TRUE
13961265000106;TRUE;FALSE
13992204000106;FALSE;FALSE
13998121000116;TRUE;TRUE
14001108000103;TRUE;FALSE
14071980000128;TRUE;FALSE
14109658000140;TRUE;FALSE
14123944000160;TRUE;FALSE
14221290000108;TRUE;FALSE
14413739000130;TRUE;FALSE
14495679000141;TRUE;TRUE
14533623000134;FALSE;FALSE
14634316000140;FALSE;FALSE
14724667000141;FALSE;FALSE
14748954000191;FALSE;FALSE
14785253000122;TRUE;TRUE
14816868000179;FALSE;FALSE
14826698000103;TRUE;FALSE
14886555000197;TRUE;FALSE
14892033000289;;
14922621000218;FALSE;FALSE
14985944000170;FALSE;FALSE
15032751000167;TRUE;TRUE
15097399000148;FALSE;FALSE
15129817000131;TRUE;TRUE
15178520000166;TRUE;TRUE
15192403000157;FALSE;FALSE
15259356000111;FALSE;FALSE
15270656002498;FALSE;FALSE
15391138000136;FALSE;FALSE
15396568000140;TRUE;TRUE
15467033000113;TRUE;TRUE
15533821000160;TRUE;FALSE
15593696000184;TRUE;TRUE
15643225000133;TRUE;FALSE
15666319000128;TRUE;TRUE
15702514000166;FALSE;FALSE
15716114000100;TRUE;FALSE
15740386000145;FALSE;FALSE
15768318000194;FALSE;FALSE
15785285000190;FALSE;FALSE
15868439000108;TRUE;FALSE
15914705000191;TRUE;TRUE
16404287000155;FALSE;FALSE
16514555000191;TRUE;TRUE
16531893000131;TRUE;FALSE
16634500000115;FALSE;FALSE
16670085000155;FALSE;FALSE
16713064000170;TRUE;TRUE
16730498000188;TRUE;TRUE
16734425000164;TRUE;TRUE
16771837000174;TRUE;TRUE
16775739000105;TRUE;TRUE
17024176000186;TRUE;TRUE
17035072000177;FALSE;FALSE
17046105000184;TRUE;TRUE
17106124000159;TRUE;TRUE
17167396000169;FALSE;FALSE
17331410000118;TRUE;FALSE
17333981000191;FALSE;FALSE
17368595000135;TRUE;FALSE
17376800000104;TRUE;TRUE
17485872000190;TRUE;TRUE
17487298000109;TRUE;FALSE
17543923000192;TRUE;FALSE
17592377000180;TRUE;TRUE
17596598000126;TRUE;FALSE
17671054000181;FALSE;FALSE
17696228000160;TRUE;TRUE
17727994000145;TRUE;TRUE
17755091000178;FALSE;FALSE
18116989000169;TRUE;TRUE
18130083000107;FALSE;FALSE
18135567000130;TRUE;FALSE
18226766000154;TRUE;FALSE
18237775000140;TRUE;FALSE
18307385000108;TRUE;TRUE
18361054000148;TRUE;FALSE
18431316000101;TRUE;TRUE
18474169000149;TRUE;FALSE
18495449000133;TRUE;TRUE
18535858000116;FALSE;FALSE
18545176000194;TRUE;FALSE
18559508005906;FALSE;FALSE
18610190000124;TRUE;TRUE
18708930000160;TRUE;TRUE
18739099000103;TRUE;TRUE
18770516000180;TRUE;TRUE
18778672000198;TRUE;FALSE
18869699000196;TRUE;TRUE
18910089000199;TRUE;TRUE
19088557000154;FALSE;FALSE
19093019000158;TRUE;TRUE
19143804000178;TRUE;TRUE
19215549000121;TRUE;FALSE
19248662000103;FALSE;FALSE
19311319000166;TRUE;TRUE
19421453000110;TRUE;TRUE
19575197000115;TRUE;TRUE
19634884000164;TRUE;TRUE
19676776002017;FALSE;FALSE
19677483000191;FALSE;FALSE
19734747000100;TRUE;TRUE
19750316000129;TRUE;FALSE
19761698000196;TRUE;TRUE
19792001000497;FALSE;FALSE
19829995000126;TRUE;TRUE
19839541000136;TRUE;TRUE
19847395000190;TRUE;FALSE
19889392000110;TRUE;FALSE
19904356000188;TRUE;TRUE
19949961000175;TRUE;FALSE
19963345000179;TRUE;TRUE
20004409000193;TRUE;TRUE
20018593000120;TRUE;TRUE
20157781000130;TRUE;FALSE
20338608000138;FALSE;FALSE
20403158000110;FALSE;FALSE
20451432000126;FALSE;FALSE
20492817000131;TRUE;TRUE
20545569000140;TRUE;TRUE
20629185000105;TRUE;TRUE
20668615000106;TRUE;FALSE
20690086000139;FALSE;FALSE
20957182000109;TRUE;TRUE
20960150000154;TRUE;FALSE
20964687000192;TRUE;TRUE
21072895000140;TRUE;FALSE
21235849000114;TRUE;TRUE
21240146000184;FALSE;FALSE
21282573000125;TRUE;TRUE
21384176000164;TRUE;TRUE
21446416000108;FALSE;FALSE
21449643000278;;
21467222000199;TRUE;FALSE
21492408000106;TRUE;TRUE
21553941000122;TRUE;TRUE
21672940000105;TRUE;TRUE
21703636000170;TRUE;TRUE
21748028000181;TRUE;TRUE
21815146000165;TRUE;FALSE
21871350000101;TRUE;TRUE
21942087000196;TRUE;TRUE
21972709000129;TRUE;TRUE
22024118000192;TRUE;TRUE
22027572000105;TRUE;FALSE
22028020000103;TRUE;TRUE
22055008000198;FALSE;FALSE
22115174000132;FALSE;FALSE
22121166000107;TRUE;TRUE
22145154000104;FALSE;FALSE
22327771000120;TRUE;TRUE
22394394000142;TRUE;TRUE
22412212000119;TRUE;TRUE
22458157000106;TRUE;TRUE
22546261000144;TRUE;TRUE
22602707000100;TRUE;TRUE
22605245000185;TRUE;FALSE
22610353000146;FALSE;FALSE
22636573000149;TRUE;TRUE
22687496000156;TRUE;FALSE
22731440000151;TRUE;TRUE
22747959000128;FALSE;FALSE
22769617000109;TRUE;FALSE
22872824000437;FALSE;FALSE
22907388000141;TRUE;TRUE
22914127000159;TRUE;TRUE
23033320000143;TRUE;FALSE
23093552000197;FALSE;FALSE
23095981000101;TRUE;FALSE
23153178000178;TRUE;TRUE
23201773000131;TRUE;TRUE
23237848000134;FALSE;FALSE
23296039000101;TRUE;TRUE
23323067000162;TRUE;FALSE
23393637000190;TRUE;FALSE
23409769000163;TRUE;TRUE
23474275000162;FALSE;FALSE
23489736000170;TRUE;TRUE
23499973000112;FALSE;FALSE
23513555000132;TRUE;FALSE
23517750000130;TRUE;TRUE
23550440000118;TRUE;FALSE
23566050000136;TRUE;FALSE
23593314000140;TRUE;TRUE
23624537000128;FALSE;FALSE
23712106000113;TRUE;TRUE
23766800000113;FALSE;FALSE
23798367000106;TRUE;TRUE
23803402000120;TRUE;TRUE
23939061000114;TRUE;TRUE
23963050000170;TRUE;TRUE
23970294000180;FALSE;FALSE
23972654000182;TRUE;TRUE
23999587000190;FALSE;FALSE
24035654000119;TRUE;TRUE
24072396000140;TRUE;FALSE
24086995000113;TRUE;FALSE
24115524000196;TRUE;FALSE
24130830000100;TRUE;FALSE
24131851000131;FALSE;FALSE
24140789000144;TRUE;FALSE
24164479000160;TRUE;TRUE
24195601000327;;
24234181000189;TRUE;FALSE
24239820000107;FALSE;FALSE
24486504000121;TRUE;TRUE
24488564000183;TRUE;TRUE
24500540000607;FALSE;FALSE
24518574000114;TRUE;TRUE
24573237000120;TRUE;TRUE
24599287000186;TRUE;TRUE
24713470000160;FALSE;FALSE
24717720000211;FALSE;FALSE
24727962000105;TRUE;TRUE
24739296000125;TRUE;TRUE
24787850000140;TRUE;TRUE
24872168000155;TRUE;TRUE
24878302000125;FALSE;FALSE
24926173000101;TRUE;TRUE
24945342000142;TRUE;FALSE
25002723000150;TRUE;FALSE
25067018000131;FALSE;FALSE
25091630000140;TRUE;TRUE
25147637000136;TRUE;TRUE
25151191000113;TRUE;TRUE
25192546000112;TRUE;TRUE
25240384000140;TRUE;FALSE
25245769000109;TRUE;FALSE
25257363000138;TRUE;FALSE
25330855000101;TRUE;TRUE
25336253000161;TRUE;TRUE
25675497000179;TRUE;FALSE
25680916000160;TRUE;TRUE
25985744000133;TRUE;TRUE
25987788000100;TRUE;TRUE
26001007000200;FALSE;FALSE
26001309000190;TRUE;TRUE
26003940000128;TRUE;TRUE
26019594000176;TRUE;TRUE
26193884000131;TRUE;TRUE
26283260000105;TRUE;TRUE
26327195000172;TRUE;FALSE
26386281000318;FALSE;FALSE
26391270000164;TRUE;TRUE
26413386000157;TRUE;TRUE
26486491000116;TRUE;TRUE
26494777000143;TRUE;TRUE
26522596000183;TRUE;TRUE
26527914000107;TRUE;FALSE
26577292000113;TRUE;FALSE
26640810000104;FALSE;FALSE
26663957000101;FALSE;FALSE
26689500000176;TRUE;FALSE
26696152000164;FALSE;FALSE
26710565000156;TRUE;FALSE
26744879000170;FALSE;FALSE
26803018000115;TRUE;FALSE
26803730000114;TRUE;TRUE
26809664000190;TRUE;TRUE
26837106000138;TRUE;TRUE
26848178000180;TRUE;TRUE
26927055000135;TRUE;FALSE
27065596000164;TRUE;TRUE
27103291000108;FALSE;FALSE
27200702000175;TRUE;TRUE
27278947000115;TRUE;TRUE
27288243000123;TRUE;TRUE
27375668000170;FALSE;FALSE
27399791000120;TRUE;TRUE
27532967000170;TRUE;TRUE
27668998000153;TRUE;FALSE
27748702000104;TRUE;TRUE
27778002000162;TRUE;FALSE
27830265000173;TRUE;TRUE
27885790000196;TRUE;TRUE
27977186000190;TRUE;FALSE
28025029000147;FALSE;FALSE
28180052000106;TRUE;FALSE
28427070000140;TRUE;TRUE
28475225000113;TRUE;FALSE
28554968000189;TRUE;TRUE
28644218000106;FALSE;FALSE
28702087000168;TRUE;TRUE
28705113000101;TRUE;TRUE
28768647000187;FALSE;FALSE
28796231000172;TRUE;TRUE
28809304000113;FALSE;FALSE
28828199000160;TRUE;TRUE
28851376000129;FALSE;FALSE
28901295000196;TRUE;TRUE
28925813000101;TRUE;TRUE
28953311000194;TRUE;TRUE
28984357000170;TRUE;TRUE
29010631000173;TRUE;FALSE
29166841000155;TRUE;TRUE
29247513000183;TRUE;TRUE
29266283000108;FALSE;FALSE
29280596000102;TRUE;TRUE
29327595000176;TRUE;FALSE
29397919000142;FALSE;FALSE
29418716000195;TRUE;FALSE
29423676000170;TRUE;TRUE
29445825000100;TRUE;TRUE
29467351000199;FALSE;FALSE
29563219000180;TRUE;TRUE
29711799000106;TRUE;FALSE
29751390000113;TRUE;FALSE
29754028000104;TRUE;TRUE
29764544000101;TRUE;TRUE
29780061000109;FALSE;FALSE
29843618000103;TRUE;TRUE
29847972000106;FALSE;FALSE
29950060000157;FALSE;FALSE
29968675000100;TRUE;TRUE
29978814000187;FALSE;FALSE
30054840000106;TRUE;TRUE
30114648000150;TRUE;FALSE
30157467000100;TRUE;TRUE
30160965000102;TRUE;TRUE
30165540000196;TRUE;TRUE
30186080000182;TRUE;TRUE
30264686000199;FALSE;FALSE
30267876007253;FALSE;FALSE
30297195000730;;
30353086000105;TRUE;TRUE
30420793000169;TRUE;FALSE
30477457000152;TRUE;TRUE
30485388000129;TRUE;TRUE
30495578000127;TRUE;TRUE
30497086000170;TRUE;FALSE
30498671000195;TRUE;TRUE
30516313000168;TRUE;TRUE
30558935000159;TRUE;TRUE
30635034000113;TRUE;TRUE
30673691000155;FALSE;FALSE
30702992000160;TRUE;FALSE
30706854000159;TRUE;TRUE
30737287000106;TRUE;TRUE
30742555000412;FALSE;FALSE
30768714000105;TRUE;TRUE
30779901000194;TRUE;TRUE
30794954000184;TRUE;TRUE
30820768000172;TRUE;TRUE
30853588000197;TRUE;TRUE
30855551000106;TRUE;FALSE
30933064000106;TRUE;FALSE
31029147000138;FALSE;FALSE
31078194000171;TRUE;TRUE
31100609000166;FALSE;FALSE
31154170000154;TRUE;TRUE
31157952000147;FALSE;FALSE
31159339000169;TRUE;TRUE
31289587000124;TRUE;TRUE
31291749000169;FALSE;FALSE
31329726000104;TRUE;FALSE
31389573000182;TRUE;TRUE
31440614000118;TRUE;TRUE
31485157000188;TRUE;FALSE
31493689000167;TRUE;TRUE
31583871000109;TRUE;FALSE
31595471000113;TRUE;FALSE
31616729000110;TRUE;FALSE
31678830000104;TRUE;FALSE
31733872000354;;
31736577000190;TRUE;TRUE
31745405000182;TRUE;TRUE
31795195000137;TRUE;TRUE
31807179000117;TRUE;TRUE
31872190000160;TRUE;TRUE
31916236000104;TRUE;TRUE
31976193000144;TRUE;TRUE
31987642000150;TRUE;TRUE
32013570000102;TRUE;FALSE
32060067000108;TRUE;TRUE
32118345000130;TRUE;TRUE
32158469000140;TRUE;TRUE
32233047000191;TRUE;TRUE
32274395000107;TRUE;TRUE
32385121000195;TRUE;TRUE
32385868000143;TRUE;TRUE
32405303000180;TRUE;TRUE
32415905000119;FALSE;FALSE
32510589000164;TRUE;TRUE
32549150000145;TRUE;TRUE
32559637000109;TRUE;TRUE
32577872000103;FALSE;FALSE
32603787000172;TRUE;TRUE
32632217000100;TRUE;FALSE
32700454000161;FALSE;FALSE
32721477000152;TRUE;TRUE
32769730000148;TRUE;TRUE
32819364000194;FALSE;FALSE
32857223000166;TRUE;FALSE
32893912000126;TRUE;FALSE
32903509000130;TRUE;FALSE
32982895000101;TRUE;TRUE
33022232000108;TRUE;TRUE
33084498000177;TRUE;FALSE
33102476000192;FALSE;FALSE
33170336000151;TRUE;TRUE
33226099000101;TRUE;FALSE
33256439000139;FALSE;FALSE
33278232000165;TRUE;TRUE
33284106000113;TRUE;TRUE
33295420000100;TRUE;TRUE
33313916000150;TRUE;TRUE
33318241000132;FALSE;FALSE
33325058000164;TRUE;FALSE
33395207000161;TRUE;TRUE
33429963000164;TRUE;FALSE
33438250058408;FALSE;FALSE
33440820000153;TRUE;FALSE
33452551000145;TRUE;TRUE
33466988000219;FALSE;FALSE
33467572000134;FALSE;FALSE
33517035000151;TRUE;FALSE
33521240000190;TRUE;TRUE
33556864000143;TRUE;TRUE
33590794000140;TRUE;FALSE
33611500000119;FALSE;FALSE
33622493000150;TRUE;TRUE
33637910000139;TRUE;FALSE
33647705000154;TRUE;TRUE
33672446000111;TRUE;FALSE
33697095000284;FALSE;FALSE
33701884000160;FALSE;FALSE
33734130000107;TRUE;TRUE
33757679000117;TRUE;FALSE
33774920000116;TRUE;TRUE
33788851000108;TRUE;TRUE
33792413000105;TRUE;TRUE
33835197000138;TRUE;TRUE
33845806000130;TRUE;TRUE
33926145000177;TRUE;TRUE
33935598000160;TRUE;TRUE
33958695000178;FALSE;FALSE
33975508000164;TRUE;TRUE
33991377000109;TRUE;TRUE
34003324000103;TRUE;TRUE
34025739000170;TRUE;TRUE
34071747000152;TRUE;FALSE
34081623000158;TRUE;TRUE
34169557000172;FALSE;FALSE
34200104000161;TRUE;FALSE
34223555000114;FALSE;FALSE
34240601000193;TRUE;TRUE
34262381000107;TRUE;FALSE
34270656000146;TRUE;TRUE
34360143000126;TRUE;TRUE
34428346000107;TRUE;TRUE
34461649000121;TRUE;FALSE
34467341000193;TRUE;TRUE
34563307000112;TRUE;FALSE
34653761000164;TRUE;TRUE
34657154000172;TRUE;TRUE
34791311000138;TRUE;TRUE
34878949000100;FALSE;FALSE
34894112000155;TRUE;FALSE
34994259000117;TRUE;TRUE
35001521000148;TRUE;FALSE
35042417000100;TRUE;TRUE
35047394000118;TRUE;TRUE
35053086000103;TRUE;TRUE
35064395000170;TRUE;TRUE
35085954000129;TRUE;TRUE
35086280000187;TRUE;TRUE
35111135000109;TRUE;TRUE
35116065000181;TRUE;TRUE
35124048000196;TRUE;TRUE
35124598000105;TRUE;TRUE
35182939000107;TRUE;TRUE
35198315000170;TRUE;FALSE
35220349000113;FALSE;FALSE
35242176000134;TRUE;TRUE
35285779000113;TRUE;TRUE
35326012000195;TRUE;TRUE
35395539000171;TRUE;TRUE
35426153000180;TRUE;TRUE
35426326000160;TRUE;FALSE
35430819000173;TRUE;FALSE
35438349000194;TRUE;FALSE
35447105000178;TRUE;TRUE
35481181000108;TRUE;TRUE
35506411000138;TRUE;TRUE
35549548000170;TRUE;TRUE
35572418000158;TRUE;TRUE
35591688000106;TRUE;FALSE
35605275000133;TRUE;FALSE
35655714000112;TRUE;FALSE
35675843000172;TRUE;TRUE
